element,element name,year,country,tons,total_reserve,market_share,HHI_contribution,HHI,Info
Ti,Titanium,2021,Brazil,43000000,749240000,5.739149004,32.93783129,1877.73278,
Ti,Titanium,2021,Canada,31000000,749240000,4.137526026,17.11912162,1877.73278,
Ti,Titanium,2021,China,230000000,749240000,30.69777374,942.3533128,1877.73278,
Ti,Titanium,2021,India,92400000,749240000,12.33249693,152.0904805,1877.73278,
Ti,Titanium,2021,Kenya,560000,749240000,0.074742406,0.005586427,1877.73278,
Ti,Titanium,2021,Madagascar,22400000,749240000,2.989696226,8.938283521,1877.73278,
Ti,Titanium,2021,Mozambique,26890000,749240000,3.588970156,12.88070678,1877.73278,
Ti,Titanium,2021,Norway,37000000,749240000,4.938337515,24.38717742,1877.73278,
Ti,Titanium,2021,Sierra Leone,490000,749240000,0.065399605,0.004277108,1877.73278,
Ti,Titanium,2021,South Africa,36500000,749240000,4.871603225,23.73251798,1877.73278,
Ti,Titanium,2021,Ukraine,8400000,749240000,1.121136085,1.25694612,1877.73278,
Ti,Titanium,2021,United States,2000000,749240000,0.266937163,0.071255449,1877.73278,
Ti,Titanium,2021,Vietnam,1600000,749240000,0.21354973,0.045603487,1877.73278,
Ti,Titanium,2021,Other Countries,26000000,749240000,3.470183119,12.04217088,1877.73278,
Ti,Titanium,2022,Australia,191000000,697380000,27.3882245,750.1148411,1812.191315,
Ti,Titanium,2022,Brazil,43000000,697380000,6.165935358,38.01875884,1812.191315,
Ti,Titanium,2022,Canada,31000000,697380000,4.445209212,19.75988494,1812.191315,
Ti,Titanium,2022,China,190000000,697380000,27.24483065,742.2807972,1812.191315,
Ti,Titanium,2022,India,92400000,697380000,13.24959133,175.5516703,1812.191315,
Ti,Titanium,2022,Kenya,560000,697380000,0.080300554,0.006448179,1812.191315,
Ti,Titanium,2022,Madagascar,22520000,697380000,3.229229401,10.42792253,1812.191315,
Ti,Titanium,2022,Mozambique,26890000,697380000,3.855860506,14.86766025,1812.191315,
Ti,Titanium,2022,Norway,37000000,697380000,5.305572285,28.14909727,1812.191315,
Ti,Titanium,2022,Sierra Leone,490000,697380000,0.070262984,0.004936887,1812.191315,
Ti,Titanium,2022,South Africa,36500000,697380000,5.233875362,27.39345131,1812.191315,
Ti,Titanium,2022,Tanzania,20000,697380000,0.002867877,8.22472E-06,1812.191315,
Ti,Titanium,2022,Ukraine,8400000,697380000,1.204508303,1.450840251,1812.191315,
Ti,Titanium,2022,United States,2000000,697380000,0.286787691,0.08224718,1812.191315,
Ti,Titanium,2022,Vietnam,1600000,697380000,0.229430153,0.052638195,1812.191315,
Ti,Titanium,2022,Other Countries,14000000,697380000,2.007513838,4.030111808,1812.191315,
Ti,Titanium,2023,Australia,215000000,750060000,28.66437352,821.6463091,1907.395732,
Ti,Titanium,2023,Brazil,43000000,750060000,5.732874703,32.86585236,1907.395732,
Ti,Titanium,2023,Canada,52000000,750060000,6.932778711,48.06342066,1907.395732,
Ti,Titanium,2023,China,210000000,750060000,27.99776018,783.8745751,1907.395732,
Ti,Titanium,2023,India,92400000,750060000,12.31901448,151.7581177,1907.395732,
Ti,Titanium,2023,Kenya,200000,750060000,0.026664534,0.000710997,1907.395732,
Ti,Titanium,2023,Madagascar,27520000,750060000,3.66903981,13.46185313,1907.395732,
Ti,Titanium,2023,Mozambique,22720000,750060000,3.029091006,9.175392323,1907.395732,
Ti,Titanium,2023,Norway,37000000,750060000,4.932938698,24.3338842,1907.395732,
Ti,Titanium,2023,Sierra Leone,2900000,750060000,0.386635736,0.149487192,1907.395732,
Ti,Titanium,2023,South Africa,34100000,750060000,4.546302962,20.66887063,1907.395732,
Ti,Titanium,2023,Ukraine,8400000,750060000,1.119910407,1.25419932,1907.395732,
Ti,Titanium,2023,United States,2000000,750060000,0.266645335,0.071099735,1907.395732,
Ti,Titanium,2023,Vietnam,1600000,750060000,0.213316268,0.04550383,1907.395732,
Ti,Titanium,2023,Other Countries,1220000,750060000,0.162653654,0.026456211,1907.395732,
V,Vanadium,2016,United States,45000,19345000,0.232618248,0.054111249,3246.461842,
V,Vanadium,2016,Australia,1800000,19345000,9.304729904,86.57799859,3246.461842,
V,Vanadium,2016,China,9000000,19345000,46.52364952,2164.449965,3246.461842,
V,Vanadium,2016,Russia,5000000,19345000,25.84647196,668.0401126,3246.461842,
V,Vanadium,2016,South Africa,3500000,19345000,18.09253037,327.3396552,3246.461842,
V,Vanadium,2017,United States,45000,19645000,0.22906592,0.052471196,3178.38179,
V,Vanadium,2017,Australia,2100000,19645000,10.68974294,114.2706041,3178.38179,
V,Vanadium,2017,China,9000000,19645000,45.81318402,2098.84783,3178.38179,
V,Vanadium,2017,Russia,5000000,19645000,25.4517689,647.79254,3178.38179,
V,Vanadium,2017,South Africa,3500000,19645000,17.81623823,317.4183446,3178.38179,
V,Vanadium,2018,United States,45000,20275000,0.221948212,0.049261009,3209.358984,
V,Vanadium,2018,Australia,2100000,20275000,10.35758323,107.2795304,3209.358984,
V,Vanadium,2018,Brazil,130000,20275000,0.641183724,0.411116568,3209.358984,
V,Vanadium,2018,China,9500000,20275000,46.85573366,2195.459777,3209.358984,
V,Vanadium,2018,Russia,5000000,20275000,24.66091245,608.1606031,3209.358984,
V,Vanadium,2018,South Africa,3500000,20275000,17.26263872,297.9986955,3209.358984,
V,Vanadium,2019,United States,45000,22165000,0.203022784,0.041218251,2921.232584,
V,Vanadium,2019,Australia,4000000,22165000,18.04646966,325.6750672,2921.232584,
V,Vanadium,2019,Brazil,120000,22165000,0.54139409,0.29310756,2921.232584,
V,Vanadium,2019,China,9500000,22165000,42.86036544,1837.010926,2921.232584,
V,Vanadium,2019,Russia,5000000,22165000,22.55808707,508.8672924,2921.232584,
V,Vanadium,2019,South Africa,3500000,22165000,15.79066095,249.3449733,2921.232584,
V,Vanadium,2020,United States,45000,22165000,0.203022784,0.041218251,2921.232584,
V,Vanadium,2020,Australia,4000000,22165000,18.04646966,325.6750672,2921.232584,
V,Vanadium,2020,Brazil,120000,22165000,0.54139409,0.29310756,2921.232584,
V,Vanadium,2020,China,9500000,22165000,42.86036544,1837.010926,2921.232584,
V,Vanadium,2020,Russia,5000000,22165000,22.55808707,508.8672924,2921.232584,
V,Vanadium,2020,South Africa,3500000,22165000,15.79066095,249.3449733,2921.232584,
V,Vanadium,2021,United States,45000,24165000,0.186219739,0.034677791,2800.191832,
V,Vanadium,2021,Australia,6000000,24165000,24.82929857,616.4940676,2800.191832,
V,Vanadium,2021,Brazil,120000,24165000,0.496585971,0.246597627,2800.191832,
V,Vanadium,2021,China,9500000,24165000,39.31305607,1545.516378,2800.191832,
V,Vanadium,2021,Russia,5000000,24165000,20.69108214,428.1208803,2800.191832,
V,Vanadium,2021,South Africa,3500000,24165000,14.4837575,209.7792313,2800.191832,
V,Vanadium,2022,United States,45000,25565000,0.176021905,0.030983711,2788.93831,
V,Vanadium,2022,Australia,7400000,25565000,28.94582437,837.8607484,2788.93831,
V,Vanadium,2022,Brazil,120000,25565000,0.469391747,0.220328612,2788.93831,
V,Vanadium,2022,China,9500000,25565000,37.16017993,1380.878973,2788.93831,
V,Vanadium,2022,Russia,5000000,25565000,19.55798944,382.5149509,2788.93831,
V,Vanadium,2022,South Africa,3500000,25565000,13.69059261,187.4323259,2788.93831,
V,Vanadium,2023,United States,45000,18815000,0.239170874,0.057202707,3310.382101,
V,Vanadium,2023,Australia,8500000,18815000,45.1767207,2040.936093,3310.382101,
V,Vanadium,2023,Brazil,120000,18815000,0.637788998,0.406774806,3310.382101,
V,Vanadium,2023,China,4400000,18815000,23.3855966,546.8861283,3310.382101,
V,Vanadium,2023,Russia,5000000,18815000,26.57454159,706.2062607,3310.382101,
V,Vanadium,2023,South Africa,750000,18815000,3.986181238,15.88964087,3310.382101,
W,Tungsten,2016,Austria,10000,3143700,0.31809651,0.10118539,4225.64991,
W,Tungsten,2016,Canada,290000,3143700,9.224798804,85.09691297,4225.64991,
W,Tungsten,2016,China,1900000,3143700,60.43833699,3652.792578,4225.64991,
W,Tungsten,2016,Portugal,2700,3143700,0.085886058,0.007376415,4225.64991,
W,Tungsten,2016,Russia,83000,3143700,2.640201037,6.970661516,4225.64991,
W,Tungsten,2016,Spain,32000,3143700,1.017908834,1.036138393,4225.64991,
W,Tungsten,2016,United Kingdom,51000,3143700,1.622292203,2.631831993,4225.64991,
W,Tungsten,2016,Vietnam,95000,3143700,3.02191685,9.131981446,4225.64991,
W,Tungsten,2016,Other Countries,680000,3143700,21.63056271,467.8812433,4225.64991,
W,Tungsten,2017,Austria,10000,3178100,0.314653409,0.099006768,4144.392229,
W,Tungsten,2017,China,1800000,3178100,56.63761367,3207.819282,4144.392229,
W,Tungsten,2017,Mongolia,63000,3178100,1.982316478,3.929578621,4144.392229,
W,Tungsten,2017,Portugal,3100,3178100,0.097542557,0.00951455,4144.392229,
W,Tungsten,2017,Russia,160000,3178100,5.034454548,25.3457326,4144.392229,
W,Tungsten,2017,Spain,54000,3178100,1.69912841,2.887037354,4144.392229,
W,Tungsten,2017,United Kingdom,43000,3178100,1.35300966,1.83063514,4144.392229,
W,Tungsten,2017,Vietnam,95000,3178100,2.989207388,8.935360809,4144.392229,
W,Tungsten,2017,Other Countries,950000,3178100,29.89207388,893.5360809,4144.392229,
W,Tungsten,2018,Austria,10000,3345100,0.298944725,0.089367949,4183.760169,
W,Tungsten,2018,China,1900000,3345100,56.79949777,3226.182947,4183.760169,
W,Tungsten,2018,Portugal,3100,3345100,0.092672865,0.00858826,4183.760169,
W,Tungsten,2018,Russia,240000,3345100,7.174673403,51.47593844,4183.760169,
W,Tungsten,2018,Spain,54000,3345100,1.614301516,2.605969383,4183.760169,
W,Tungsten,2018,United Kingdom,43000,3345100,1.285462318,1.652413371,4183.760169,
W,Tungsten,2018,Vietnam,95000,3345100,2.839974889,8.065457368,4183.760169,
W,Tungsten,2018,Other Countries,1000000,3345100,29.89447251,893.6794868,4183.760169,
W,Tungsten,2019,Austria,10000,3195100,0.312979249,0.097956011,4265.815395,
W,Tungsten,2019,China,1900000,3195100,59.4660574,3536.211983,4265.815395,
W,Tungsten,2019,"Korea, North",29000,3195100,0.907639823,0.823810049,4265.815395,
W,Tungsten,2019,Portugal,3100,3195100,0.097023567,0.009413573,4265.815395,
W,Tungsten,2019,Russia,240000,3195100,7.511501987,56.42266211,4265.815395,
W,Tungsten,2019,Spain,54000,3195100,1.690087947,2.856397269,4265.815395,
W,Tungsten,2019,United Kingdom,44000,3195100,1.377108698,1.896428365,4265.815395,
W,Tungsten,2019,Vietnam,95000,3195100,2.97330287,8.840529957,4265.815395,
W,Tungsten,2019,Other Countries,820000,3195100,25.66429846,658.6562153,4265.815395,
W,Tungsten,2020,Austria,10000,3375400,0.296261184,0.087770689,3999.982477,
W,Tungsten,2020,China,1900000,3375400,56.28962493,3168.521875,3999.982477,
W,Tungsten,2020,"Korea, North",29000,3375400,0.859157433,0.738151495,3999.982477,
W,Tungsten,2020,Mongolia,4300,3375400,0.127392309,0.0162288,3999.982477,
W,Tungsten,2020,Portugal,3100,3375400,0.091840967,0.008434763,3999.982477,
W,Tungsten,2020,Russia,400000,3375400,11.85044735,140.4331025,3999.982477,
W,Tungsten,2020,Spain,54000,3375400,1.599810393,2.559393293,3999.982477,
W,Tungsten,2020,Vietnam,95000,3375400,2.814481247,7.921304688,3999.982477,
W,Tungsten,2020,Other Countries,880000,3375400,26.07098418,679.6962161,3999.982477,
W,Tungsten,2021,Austria,10000,3696100,0.27055545,0.073200252,3823.740328,
W,Tungsten,2021,China,1900000,3696100,51.40553556,2642.529087,3823.740328,
W,Tungsten,2021,"Korea, North",29000,3696100,0.784610806,0.615614117,3823.740328,
W,Tungsten,2021,Portugal,5100,3696100,0.13798328,0.019039385,3823.740328,
W,Tungsten,2021,Russia,400000,3696100,10.82221801,117.1204027,3823.740328,
W,Tungsten,2021,Spain,52000,3696100,1.406888342,1.979334806,3823.740328,
W,Tungsten,2021,Vietnam,100000,3696100,2.705554503,7.320025171,3823.740328,
W,Tungsten,2021,Other Countries,1200000,3696100,32.46665404,1054.083625,3823.740328,
W,Tungsten,2022,Austria,10000,3769100,0.265315327,0.070392223,3782.347026,
W,Tungsten,2022,China,1800000,3769100,47.75675891,2280.708021,3782.347026,
W,Tungsten,2022,Portugal,3100,3769100,0.082247751,0.006764693,3782.347026,
W,Tungsten,2022,Russia,400000,3769100,10.61261309,112.6275566,3782.347026,
W,Tungsten,2022,Spain,56000,3769100,1.485765833,2.20750011,3782.347026,
W,Tungsten,2022,Vietnam,100000,3769100,2.653153273,7.039222288,3782.347026,
W,Tungsten,2022,Other Countries,1400000,3769100,37.14414582,1379.687568,3782.347026,
W,Tungsten,2023,Australia,570000,4403000,12.94571883,167.591636,3449.937015,
W,Tungsten,2023,Austria,10000,4403000,0.227117874,0.051582529,3449.937015,
W,Tungsten,2023,China,2300000,4403000,52.23711106,2728.715772,3449.937015,
W,Tungsten,2023,"Korea, North",29000,4403000,0.658641835,0.433809067,3449.937015,
W,Tungsten,2023,Portugal,4000,4403000,0.09084715,0.008253205,3449.937015,
W,Tungsten,2023,Russia,400000,4403000,9.084714967,82.53204603,3449.937015,
W,Tungsten,2023,Spain,66000,4403000,1.49897797,2.246934953,3449.937015,
W,Tungsten,2023,Vietnam,74000,4403000,1.680672269,2.824659275,3449.937015,
W,Tungsten,2023,Other Countries,950000,4403000,21.57619805,465.5323222,3449.937015,
Zn,Zinc,2016,United States,11000000,222800000,4.937163375,24.37558219,1593.014804,
Zn,Zinc,2016,Australia,63000000,222800000,28.27648115,799.5593862,1593.014804,
Zn,Zinc,2016,Bolivia,4000000,222800000,1.795332136,3.22321748,1593.014804,
Zn,Zinc,2016,Canada,5700000,222800000,2.558348294,6.545145996,1593.014804,
Zn,Zinc,2016,China,40000000,222800000,17.95332136,322.321748,1593.014804,
Zn,Zinc,2016,India,10000000,222800000,4.488330341,20.14510925,1593.014804,
Zn,Zinc,2016,Ireland,1100000,222800000,0.493716338,0.243755822,1593.014804,
Zn,Zinc,2016,Kazakhstan,11000000,222800000,4.937163375,24.37558219,1593.014804,
Zn,Zinc,2016,Mexico,17000000,222800000,7.63016158,58.21936574,1593.014804,
Zn,Zinc,2016,Peru,25000000,222800000,11.22082585,125.9069328,1593.014804,
Zn,Zinc,2016,Sweden,3000000,222800000,1.346499102,1.813059833,1593.014804,
Zn,Zinc,2016,Other Countries,32000000,222800000,14.36265709,206.2859187,1593.014804,
Zn,Zinc,2017,United States,9700000,233700000,4.150620454,17.22765015,1556.462987,
Zn,Zinc,2017,Australia,64000000,233700000,27.38553701,749.9676375,1556.462987,
Zn,Zinc,2017,Bolivia,4800000,233700000,2.053915276,4.218567961,1556.462987,
Zn,Zinc,2017,Canada,5400000,233700000,2.310654685,5.339125076,1556.462987,
Zn,Zinc,2017,China,41000000,233700000,17.54385965,307.7870114,1556.462987,
Zn,Zinc,2017,India,11000000,233700000,4.706889174,22.1548057,1556.462987,
Zn,Zinc,2017,Kazakhstan,13000000,233700000,5.562687206,30.94348895,1556.462987,
Zn,Zinc,2017,Mexico,20000000,233700000,8.557980317,73.2390271,1556.462987,
Zn,Zinc,2017,Peru,28000000,233700000,11.98117244,143.5484931,1556.462987,
Zn,Zinc,2017,Sweden,3800000,233700000,1.62601626,2.643928878,1556.462987,
Zn,Zinc,2017,Other Countries,33000000,233700000,14.12066752,199.3932513,1556.462987,
Zn,Zinc,2018,United States,11000000,225200000,4.884547069,23.85880007,1653.552871,
Zn,Zinc,2018,Australia,64000000,225200000,28.41918295,807.6499595,1653.552871,
Zn,Zinc,2018,Bolivia,4800000,225200000,2.131438721,4.543031022,1653.552871,
Zn,Zinc,2018,Canada,3000000,225200000,1.332149201,1.774621493,1653.552871,
Zn,Zinc,2018,China,44000000,225200000,19.53818828,381.7408012,1653.552871,
Zn,Zinc,2018,India,10000000,225200000,4.440497336,19.71801659,1653.552871,
Zn,Zinc,2018,Kazakhstan,13000000,225200000,5.772646536,33.32344803,1653.552871,
Zn,Zinc,2018,Mexico,20000000,225200000,8.880994671,78.87206635,1653.552871,
Zn,Zinc,2018,Peru,21000000,225200000,9.325044405,86.95645315,1653.552871,
Zn,Zinc,2018,Sweden,1400000,225200000,0.621669627,0.386473125,1653.552871,
Zn,Zinc,2018,Other Countries,33000000,225200000,14.65364121,214.7292006,1653.552871,
Zn,Zinc,2019,United States,11000000,249100000,4.41589723,19.50014835,1505.232567,
Zn,Zinc,2019,Australia,68000000,249100000,27.29827379,745.1957517,1505.232567,
Zn,Zinc,2019,Bolivia,4800000,249100000,1.926936973,3.713086098,1505.232567,
Zn,Zinc,2019,Canada,2200000,249100000,0.883179446,0.780005934,1505.232567,
Zn,Zinc,2019,China,44000000,249100000,17.66358892,312.0023735,1505.232567,
Zn,Zinc,2019,India,7500000,249100000,3.01083902,9.065151607,1505.232567,
Zn,Zinc,2019,Kazakhstan,12000000,249100000,4.817342433,23.20678811,1505.232567,
Zn,Zinc,2019,Mexico,22000000,249100000,8.83179446,78.00059338,1505.232567,
Zn,Zinc,2019,Peru,19000000,249100000,7.627458852,58.17812854,1505.232567,
Zn,Zinc,2019,Russia,22000000,249100000,8.83179446,78.00059338,1505.232567,
Zn,Zinc,2019,Sweden,3600000,249100000,1.44520273,2.08861093,1505.232567,
Zn,Zinc,2019,Other Countries,33000000,249100000,13.24769169,175.5013351,1505.232567,
Zn,Zinc,2020,United States,11000000,253700000,4.33582972,18.79941936,1474.478856,
Zn,Zinc,2020,Australia,68000000,253700000,26.803311,718.4174804,1474.478856,
Zn,Zinc,2020,Bolivia,4800000,253700000,1.891998423,3.579658034,1474.478856,
Zn,Zinc,2020,Canada,2300000,253700000,0.906582578,0.82189197,1474.478856,
Zn,Zinc,2020,China,44000000,253700000,17.34331888,300.7907098,1474.478856,
Zn,Zinc,2020,India,10000000,253700000,3.941663382,15.53671022,1474.478856,
Zn,Zinc,2020,Kazakhstan,12000000,253700000,4.729996058,22.37286271,1474.478856,
Zn,Zinc,2020,Mexico,22000000,253700000,8.67165944,75.19767745,1474.478856,
Zn,Zinc,2020,Peru,20000000,253700000,7.883326764,62.14684087,1474.478856,
Zn,Zinc,2020,Russia,22000000,253700000,8.67165944,75.19767745,1474.478856,
Zn,Zinc,2020,Sweden,3600000,253700000,1.418998818,2.013557644,1474.478856,
Zn,Zinc,2020,Other Countries,34000000,253700000,13.4016555,179.6043701,1474.478856,
Zn,Zinc,2021,United States,9000000,251000000,3.585657371,12.85693878,1497.230203,
Zn,Zinc,2021,Australia,69000000,251000000,27.49003984,755.7022904,1497.230203,
Zn,Zinc,2021,Bolivia,4800000,251000000,1.912350598,3.657084808,1497.230203,
Zn,Zinc,2021,Canada,5400000,251000000,2.151394422,4.62849796,1497.230203,
Zn,Zinc,2021,China,44000000,251000000,17.52988048,307.2967096,1497.230203,
Zn,Zinc,2021,India,9100000,251000000,3.625498008,13.14423581,1497.230203,
Zn,Zinc,2021,Kazakhstan,12000000,251000000,4.780876494,22.85678005,1497.230203,
Zn,Zinc,2021,Mexico,19000000,251000000,7.569721116,57.30067777,1497.230203,
Zn,Zinc,2021,Peru,19000000,251000000,7.569721116,57.30067777,1497.230203,
Zn,Zinc,2021,Russia,22000000,251000000,8.764940239,76.82417739,1497.230203,
Zn,Zinc,2021,Sweden,3700000,251000000,1.474103586,2.172981381,1497.230203,
Zn,Zinc,2021,Other Countries,34000000,251000000,13.54581673,183.489151,1497.230203,
Zn,Zinc,2022,United States,7300000,208100000,3.50792888,12.30556503,1698.036351,
Zn,Zinc,2022,Australia,66000000,208100000,31.71552138,1005.874297,1698.036351,
Zn,Zinc,2022,Canada,1800000,208100000,0.864968765,0.748170964,1698.036351,
Zn,Zinc,2022,China,31000000,208100000,14.89668429,221.9112027,1698.036351,
Zn,Zinc,2022,India,9600000,208100000,4.613166747,21.28130743,1698.036351,
Zn,Zinc,2022,Kazakhstan,7400000,208100000,3.555982701,12.64501297,1698.036351,
Zn,Zinc,2022,Mexico,12000000,208100000,5.766458433,33.25204286,1698.036351,
Zn,Zinc,2022,Peru,17000000,208100000,8.169149447,66.73500269,1698.036351,
Zn,Zinc,2022,Russia,22000000,208100000,10.57184046,111.7638107,1698.036351,
Zn,Zinc,2022,Sweden,4000000,208100000,1.922152811,3.694671429,1698.036351,
Zn,Zinc,2022,Other Countries,30000000,208100000,14.41614608,207.8252679,1698.036351,
Zn,Zinc,2023,United States,6600000,224000000,2.946428571,8.681441327,1617.797353,
Zn,Zinc,2023,Australia,64000000,224000000,28.57142857,816.3265306,1617.797353,
Zn,Zinc,2023,China,44000000,224000000,19.64285714,385.8418367,1617.797353,
Zn,Zinc,2023,India,7400000,224000000,3.303571429,10.91358418,1617.797353,
Zn,Zinc,2023,Kazakhstan,6700000,224000000,2.991071429,8.946508291,1617.797353,
Zn,Zinc,2023,Mexico,14000000,224000000,6.25,39.0625,1617.797353,
Zn,Zinc,2023,Peru,21000000,224000000,9.375,87.890625,1617.797353,
Zn,Zinc,2023,Russia,25000000,224000000,11.16071429,124.5615434,1617.797353,
Zn,Zinc,2023,South Africa,6200000,224000000,2.767857143,7.661033163,1617.797353,
Zn,Zinc,2023,Sweden,4100000,224000000,1.830357143,3.35020727,1617.797353,
Zn,Zinc,2023,Other Countries,25000000,224000000,11.16071429,124.5615434,1617.797353,
Zr,Zirconium,2016,United States,500000,74520000,0.670960816,0.450188416,4618.476482,
Zr,Zirconium,2016,Australia,48000000,74520000,64.41223833,4148.936446,4618.476482,
Zr,Zirconium,2016,China,500000,74520000,0.670960816,0.450188416,4618.476482,
Zr,Zirconium,2016,India,3400000,74520000,4.562533548,20.81671238,4618.476482,
Zr,Zirconium,2016,Mozambique,920000,74520000,1.234567901,1.524157903,4618.476482,
Zr,Zirconium,2016,South Africa,14000000,74520000,18.78690284,352.9477185,4618.476482,
Zr,Zirconium,2016,Other Countries,7200000,74520000,9.661835749,93.35107004,4618.476482,
Zr,Zirconium,2017,United States,500000,74400000,0.672043011,0.451641808,4466.08712,
Zr,Zirconium,2017,Australia,47000000,74400000,63.17204301,3990.707018,4466.08712,
Zr,Zirconium,2017,China,500000,74400000,0.672043011,0.451641808,4466.08712,
Zr,Zirconium,2017,India,3400000,74400000,4.569892473,20.88391722,4466.08712,
Zr,Zirconium,2017,Mozambique,1800000,74400000,2.419354839,5.853277836,4466.08712,
Zr,Zirconium,2017,South Africa,14000000,74400000,18.8172043,354.0871777,4466.08712,
Zr,Zirconium,2017,Other Countries,7200000,74400000,9.677419355,93.65244537,4466.08712,
Zr,Zirconium,2018,United States,500000,73000000,0.684931507,0.469131169,3920.17264,
Zr,Zirconium,2018,Australia,42000000,73000000,57.53424658,3310.189529,3920.17264,
Zr,Zirconium,2018,China,500000,73000000,0.684931507,0.469131169,3920.17264,
Zr,Zirconium,2018,Kenya,3600000,73000000,4.931506849,24.3197598,3920.17264,
Zr,Zirconium,2018,Mozambique,1800000,73000000,2.465753425,6.079939951,3920.17264,
Zr,Zirconium,2018,South Africa,14000000,73000000,19.17808219,367.7988366,3920.17264,
Zr,Zirconium,2018,Other Countries,10600000,73000000,14.52054795,210.8463126,3920.17264,
Zr,Zirconium,2019,United States,500000,62420000,0.801025312,0.641641551,4956.050634,
Zr,Zirconium,2019,Australia,42000000,62420000,67.28612624,4527.422785,4956.050634,
Zr,Zirconium,2019,China,500000,62420000,0.801025312,0.641641551,4956.050634,
Zr,Zirconium,2019,Kenya,120000,62420000,0.192246075,0.036958553,4956.050634,
Zr,Zirconium,2019,Mozambique,1800000,62420000,2.883691125,8.315674502,4956.050634,
Zr,Zirconium,2019,South Africa,6500000,62420000,10.41332906,108.4374221,4956.050634,
Zr,Zirconium,2019,Other Countries,11000000,62420000,17.62255687,310.5545107,4956.050634,
Zr,Zirconium,2020,United States,500000,63555000,0.786720164,0.618928616,4997.558976,
Zr,Zirconium,2020,Australia,43000000,63555000,67.65793407,4577.596043,4997.558976,
Zr,Zirconium,2020,China,500000,63555000,0.786720164,0.618928616,4997.558976,
Zr,Zirconium,2020,Kenya,55000,63555000,0.086539218,0.007489036,4997.558976,
Zr,Zirconium,2020,Mozambique,1800000,63555000,2.832192589,8.021314862,4997.558976,
Zr,Zirconium,2020,South Africa,6700000,63555000,10.54205019,111.1348223,4997.558976,
Zr,Zirconium,2020,Other Countries,11000000,63555000,17.3078436,299.5614501,4997.558976,
Zr,Zirconium,2021,United States,500000,69750000,0.716845878,0.513868013,5466.635835,
Zr,Zirconium,2021,Australia,50000000,69750000,71.68458781,5138.68013,5466.635835,
Zr,Zirconium,2021,China,500000,69750000,0.716845878,0.513868013,5466.635835,
Zr,Zirconium,2021,Kenya,50000,69750000,0.071684588,0.00513868,5466.635835,
Zr,Zirconium,2021,Mozambique,1800000,69750000,2.580645161,6.659729448,5466.635835,
Zr,Zirconium,2021,South Africa,5900000,69750000,8.458781362,71.55098213,5466.635835,
Zr,Zirconium,2021,Other Countries,11000000,69750000,15.77060932,248.7121183,5466.635835,
Zr,Zirconium,2022,United States,500000,67800000,0.737463127,0.543851863,5267.879674,
Zr,Zirconium,2022,Australia,48000000,67800000,70.79646018,5012.138774,5267.879674,
Zr,Zirconium,2022,China,500000,67800000,0.737463127,0.543851863,5267.879674,
Zr,Zirconium,2022,Mozambique,1800000,67800000,2.654867257,7.04832015,5267.879674,
Zr,Zirconium,2022,Senegal,2600000,67800000,3.83480826,14.70575439,5267.879674,
Zr,Zirconium,2022,South Africa,5900000,67800000,8.702064897,75.72593347,5267.879674,
Zr,Zirconium,2022,Other Countries,8500000,67800000,12.53687316,157.1731885,5267.879674,
Zr,Zirconium,2023,United States,500000,73580000,0.679532482,0.461764394,5732.323988,
Zr,Zirconium,2023,Australia,55000000,73580000,74.74857298,5587.349163,5732.323988,
Zr,Zirconium,2023,China,72000,73580000,0.097852677,0.009575146,5732.323988,
Zr,Zirconium,2023,Kenya,18000,73580000,0.024463169,0.000598447,5732.323988,
Zr,Zirconium,2023,Madagascar,2300000,73580000,3.125849416,9.770934569,5732.323988,
Zr,Zirconium,2023,Mozambique,1500000,73580000,2.038597445,4.155879543,5732.323988,
Zr,Zirconium,2023,Senegal,2600000,73580000,3.533568905,12.4861092,5732.323988,
Zr,Zirconium,2023,Sierra Leone,290000,73580000,0.394128839,0.155337542,5732.323988,
Zr,Zirconium,2023,South Africa,5600000,73580000,7.610763795,57.92372554,5732.323988,
Zr,Zirconium,2023,Other Countries,5700000,73580000,7.746670291,60.01090059,5732.323988,
