element,element name,year,country,tons,total_production,market_share,HHI_contribution,HHI,info
Ti,Titanium,2018,Russia,3600,13048170,0.027590076,0.000761212,1507.786671,
Ti,Titanium,2018,Senegal,539980,13048170,4.138358099,17.12600776,1507.786671,
Ti,Titanium,2018,Sierra Leone,176000,13048170,1.348848153,1.819391339,1507.786671,
Ti,Titanium,2018,South Africa,1010000,13048170,7.740549058,59.91609972,1507.786671,
Ti,Titanium,2018,Sri Lanka,63166,13048170,0.484098536,0.234351393,1507.786671,
Ti,Titanium,2018,Turkey,6498,13048170,0.049800087,0.002480049,1507.786671,
Ti,Titanium,2018,Ukraine,852275,13048170,6.53175886,42.6638738,1507.786671,
Ti,Titanium,2018,United States,100000,13048170,0.766390996,0.587355158,1507.786671,
Ti,Titanium,2018,Vietnam,235100,13048170,1.801785231,3.246430019,1507.786671,
Ti,Titanium,2019,Australia,1600000,13083002,12.22960908,149.5633382,1722.642165,
Ti,Titanium,2019,Brazil,41600,13083002,0.317969836,0.101104817,1722.642165,
Ti,Titanium,2019,Canada,800000,13083002,6.114804538,37.39083454,1722.642165,
Ti,Titanium,2019,China,4700000,13083002,35.92447666,1290.568023,1722.642165,
Ti,Titanium,2019,India,282000,13083002,2.1554686,4.646044884,1722.642165,
Ti,Titanium,2019,Indonesiae,4000,13083002,0.030574023,0.000934771,1722.642165,
Ti,Titanium,2019,Kazakhstane,10000,13083002,0.076435057,0.005842318,1722.642165,
Ti,Titanium,2019,Kenya,420143,13083002,3.211365404,10.31286776,1722.642165,
Ti,Titanium,2019,Madagascar,467747,13083002,3.575226848,12.78224701,1722.642165,
Ti,Titanium,2019,Malaysia,8281,13083002,0.06329587,0.004006367,1722.642165,
Ti,Titanium,2019,Mozambique,997000,13083002,7.620575155,58.0731657,1722.642165,
Ti,Titanium,2019,Norway,660000,13083002,5.044713744,25.44913676,1722.642165,
Ti,Titanium,2019,Russia,4000,13083002,0.030574023,0.000934771,1722.642165,
Ti,Titanium,2019,Senegal,530000,13083002,4.051058006,16.41107097,1722.642165,
Ti,Titanium,2019,Sierra Leone,196400,13083002,1.501184514,2.253554945,1722.642165,
Ti,Titanium,2019,South Africa,1020000,13083002,7.796375786,60.7834754,1722.642165,
Ti,Titanium,2019,Sri Lanka,45738,13083002,0.349598662,0.122219225,1722.642165,
Ti,Titanium,2019,Turkey,6450,13083002,0.049300612,0.00243055,1722.642165,
Ti,Titanium,2019,Ukraine,918543,13083002,7.020888631,49.29287717,1722.642165,
Ti,Titanium,2019,United States,100000,13083002,0.764350567,0.58423179,1722.642165,
Ti,Titanium,2019,Vietnam,271100,13083002,2.072154388,4.293823807,1722.642165,
Ti,Titanium,2020,Australia,670000,8641000,7.753732207,60.12036314,1559.143873,
Ti,Titanium,2020,Brazil,34000,8641000,0.393472978,0.154820984,1559.143873,
Ti,Titanium,2020,Canada,595000,8641000,6.885777109,47.4139264,1559.143873,
Ti,Titanium,2020,China,2800000,8641000,32.40365698,1049.996986,1559.143873,
Ti,Titanium,2020,India,185000,8641000,2.140955908,4.583692199,1559.143873,
Ti,Titanium,2020,Kenya,274000,8641000,3.170929291,10.05479257,1559.143873,
Ti,Titanium,2020,Madagascar,262000,8641000,3.032056475,9.193366467,1559.143873,
Ti,Titanium,2020,Mozambique,971000,8641000,11.23712533,126.2729857,1559.143873,
Ti,Titanium,2020,Norway,444000,8641000,5.138294179,26.40206707,1559.143873,
Ti,Titanium,2020,Senegal,309000,8641000,3.575975003,12.78759722,1559.143873,
Ti,Titanium,2020,Sierra Leone,114000,8641000,1.319291749,1.740530718,1559.143873,
Ti,Titanium,2020,South Africa,1106000,8641000,12.79944451,163.8257797,1559.143873,
Ti,Titanium,2020,Ukraine,559000,8641000,6.469158662,41.8500138,1559.143873,
Ti,Titanium,2020,United States,100000,8641000,1.157273464,1.33928187,1559.143873,
Ti,Titanium,2020,Vietnam,138000,8641000,1.59703738,2.550528393,1559.143873,
Ti,Titanium,2020,Other Countries,80000,8641000,0.925818771,0.857140397,1559.143873,
Ti,Titanium,2021,Australia,680000,9042000,7.520460075,56.55731974,1573.627185,
Ti,Titanium,2021,Brazil,66000,9042000,0.729927007,0.532793436,1573.627185,
Ti,Titanium,2021,Canada,600000,9042000,6.635700066,44.03251537,1573.627185,
Ti,Titanium,2021,China,3000000,9042000,33.17850033,1100.812884,1573.627185,
Ti,Titanium,2021,India,191000,9042000,2.112364521,4.46208387,1573.627185,
Ti,Titanium,2021,Kenya,261000,9042000,2.886529529,8.332052721,1573.627185,
Ti,Titanium,2021,Madagascar,320000,9042000,3.539040035,12.52480437,1573.627185,
Ti,Titanium,2021,Mozambique,979000,9042000,10.82725061,117.2293557,1573.627185,
Ti,Titanium,2021,Norway,440000,9042000,4.866180049,23.67970827,1573.627185,
Ti,Titanium,2021,Senegal,370000,9042000,4.092015041,16.7445871,1573.627185,
Ti,Titanium,2021,Sierra Leone,120000,9042000,1.327140013,1.761300615,1573.627185,
Ti,Titanium,2021,South Africa,1090000,9042000,12.05485512,145.319532,1573.627185,
Ti,Titanium,2021,Ukraine,525000,9042000,5.806237558,33.71239458,1573.627185,
Ti,Titanium,2021,United States,100000,9042000,1.105950011,1.223125427,1573.627185,
Ti,Titanium,2021,Vietnam,220000,9042000,2.433090024,5.919927066,1573.627185,
Ti,Titanium,2021,Other Countries,80000,9042000,0.884760009,0.782800273,1573.627185,
Ti,Titanium,2022,Australia,850000,9516000,8.932324506,79.78642108,1741.918569,
Ti,Titanium,2022,Brazil,32000,9516000,0.336275746,0.113081377,1741.918569,
Ti,Titanium,2022,Canada,470000,9516000,4.939050021,24.39421511,1741.918569,
Ti,Titanium,2022,China,3400000,9516000,35.72929802,1276.582737,1741.918569,
Ti,Titanium,2022,India,211000,9516000,2.217318201,4.916500004,1741.918569,
Ti,Titanium,2022,Kenya,253000,9516000,2.658680118,7.068579968,1741.918569,
Ti,Titanium,2022,Madagascar,300000,9516000,3.15258512,9.938792938,1741.918569,
Ti,Titanium,2022,Mozambique,1208000,9516000,12.69440942,161.1480304,1741.918569,
Ti,Titanium,2022,Norway,430000,9516000,4.518705338,20.41869794,1741.918569,
Ti,Titanium,2022,Senegal,529000,9516000,5.559058428,30.9031306,1741.918569,
Ti,Titanium,2022,Sierra Leone,130000,9516000,1.366120219,1.866284452,1741.918569,
Ti,Titanium,2022,South Africa,995000,9516000,10.45607398,109.3294831,1741.918569,
Ti,Titanium,2022,Ukraine,257000,9516000,2.700714586,7.293859275,1741.918569,
Ti,Titanium,2022,United States,200000,9516000,2.101723413,4.417241306,1741.918569,
Ti,Titanium,2022,Vietnam,160000,9516000,1.681378731,2.827034436,1741.918569,
Ti,Titanium,2022,Other Countries,91000,9516000,0.956284153,0.914479381,1741.918569,
Ti,Titanium,2023,Australia,600000,9162000,6.548788474,42.88663048,1741.356116,
Ti,Titanium,2023,Brazil,54000,9162000,0.589390963,0.347381707,1741.356116,
Ti,Titanium,2023,Canada,500000,9162000,5.457323728,29.78238228,1741.356116,
Ti,Titanium,2023,China,3100000,9162000,33.83540712,1144.834775,1741.356116,
Ti,Titanium,2023,India,223000,9162000,2.433966383,5.924192353,1741.356116,
Ti,Titanium,2023,Kenya,198000,9162000,2.161100196,4.670354059,1741.356116,
Ti,Titanium,2023,Madagascar,320000,9162000,3.492687186,12.19886378,1741.356116,
Ti,Titanium,2023,Mozambique,1609000,9162000,17.56166776,308.4121744,1741.356116,
Ti,Titanium,2023,Norway,430000,9162000,4.693298406,22.02704993,1741.356116,
Ti,Titanium,2023,Senegal,348000,9162000,3.798297315,14.42706249,1741.356116,
Ti,Titanium,2023,Sierra Leone,110000,9162000,1.20061122,1.441467302,1741.356116,
Ti,Titanium,2023,South Africa,1100000,9162000,12.0061122,144.1467302,1741.356116,
Ti,Titanium,2023,Ukraine,110000,9162000,1.20061122,1.441467302,1741.356116,
Ti,Titanium,2023,United States,200000,9162000,2.182929491,4.765181164,1741.356116,
Ti,Titanium,2023,Vietnam,140000,9162000,1.528050644,2.334938771,1741.356116,
Ti,Titanium,2023,Other Countries,120000,9162000,1.309757695,1.715465219,1741.356116,
V,Vanadium,2016,Brazil,4461,78210,5.703874185,32.53418072,4484.95986,
V,Vanadium,2016,China,48700,78210,62.26825214,3877.335225,4484.95986,
V,Vanadium,2016,Russia,16886,78210,21.59058944,466.1535523,4484.95986,
V,Vanadium,2016,South Africa,8163,78210,10.43728423,108.9369022,4484.95986,
V,Vanadium,2017,Brazil,5206,85900,6.060535506,36.73009062,4559.757756,
V,Vanadium,2017,China,54100,85900,62.98020955,3966.506794,4559.757756,
V,Vanadium,2017,Russia,18636,85900,21.69499418,470.6727724,4559.757756,
V,Vanadium,2017,South Africa,7959,85900,9.265424913,85.84809881,4559.757756,
V,Vanadium,2018,Brazil,5500,83452,6.590614964,43.43620561,4610.054231,
V,Vanadium,2018,China,53200,83452,63.74922111,4063.963192,4610.054231,
V,Vanadium,2018,Russia,17052,83452,20.43330298,417.5198705,4610.054231,
V,Vanadium,2018,South Africa,7700,83452,9.22686095,85.13496299,4610.054231,
V,Vanadium,2019,Brazil,5923,103393,5.728627663,32.81717491,5071.938069,
V,Vanadium,2019,China,70600,103393,68.28315263,4662.588933,5071.938069,
V,Vanadium,2019,Russia,18380,103393,17.77683209,316.0157591,5071.938069,
V,Vanadium,2019,South Africa,8030,103393,7.766483224,60.31826167,5071.938069,
V,Vanadium,2019,United States,460,103393,0.444904394,0.19793992,5071.938069,
V,Vanadium,2020,Brazil,6622,104756,6.321356295,39.9595454,4919.95909,
V,Vanadium,2020,China,70000,104756,66.82194815,4465.172754,4919.95909,
V,Vanadium,2020,Russia,19533,104756,18.64618733,347.680302,4919.95909,
V,Vanadium,2020,South Africa,8584,104756,8.194280041,67.14622539,4919.95909,
V,Vanadium,2020,United States,17,104756,0.016228187,0.000263354,4919.95909,
V,Vanadium,2021,Brazil,6700,107800,6.215213358,38.62887709,5006.264607,
V,Vanadium,2021,China,73000,107800,67.71799629,4585.727021,5006.264607,
V,Vanadium,2021,Russia,19000,107800,17.62523191,310.6487999,5006.264607,
V,Vanadium,2021,South Africa,9100,107800,8.441558442,71.25990892,5006.264607,
V,Vanadium,2022,Brazil,6200,102300,6.060606061,36.73094582,5074.154658,
V,Vanadium,2022,China,70000,102300,68.42619746,4682.144499,5074.154658,
V,Vanadium,2022,Russia,17000,102300,16.61779081,276.1509714,5074.154658,
V,Vanadium,2022,South Africa,9100,102300,8.89540567,79.12824203,5074.154658,
V,Vanadium,2023,Brazil,6400,103500,6.183574879,38.23659829,4805.498378,
V,Vanadium,2023,China,68000,103500,65.70048309,4316.553478,4805.498378,
V,Vanadium,2023,Russia,20000,103500,19.3236715,373.4042801,4805.498378,
V,Vanadium,2023,South Africa,9100,103500,8.792270531,77.3040211,4805.498378,
W,Tungsten,2016,Australia,108,78387,0.137777948,0.018982763,6729.919555,
W,Tungsten,2016,Austria,954,78387,1.21703854,1.481182807,6729.919555,
W,Tungsten,2016,Bolivia,1110,78387,1.416051131,2.005200805,6729.919555,
W,Tungsten,2016,Brazil,323,78387,0.412058122,0.169791896,6729.919555,
W,Tungsten,2016,Burma,182,78387,0.232181357,0.053908182,6729.919555,
W,Tungsten,2016,Burundi,63,78387,0.08037047,0.006459412,6729.919555,
W,Tungsten,2016,China,64000,78387,81.64619133,6666.100559,6729.919555,
W,Tungsten,2016,"Congo, Kinshasa",73,78387,0.093127687,0.008672766,6729.919555,
W,Tungsten,2016,"Korea, North",50,78387,0.063786087,0.004068665,6729.919555,
W,Tungsten,2016,Mongolia,732,78387,0.933828313,0.872035319,6729.919555,
W,Tungsten,2016,Nigeria,7,78387,0.008930052,7.97458E-05,6729.919555,
W,Tungsten,2016,Portugal,549,78387,0.700371235,0.490519867,6729.919555,
W,Tungsten,2016,Russia,2707,78387,3.453378749,11.92582478,6729.919555,
W,Tungsten,2016,Rwanda,820,78387,1.046091826,1.094308109,6729.919555,
W,Tungsten,2016,Spain,699,78387,0.891729496,0.795181494,6729.919555,
W,Tungsten,2016,Thailand,33,78387,0.042098817,0.00177231,6729.919555,
W,Tungsten,2016,Uganda,41,78387,0.052304591,0.00273577,6729.919555,
W,Tungsten,2016,United Kingdom,736,78387,0.9389312,0.881591799,6729.919555,
W,Tungsten,2016,Vietnam,5200,78387,6.633753046,44.00667947,6729.919555,
W,Tungsten,2017,Australia,20,81388,0.024573647,0.000603864,6835.391647,
W,Tungsten,2017,Austria,975,81388,1.197965302,1.435120865,6835.391647,
W,Tungsten,2017,Bolivia,994,81388,1.221310267,1.491598768,6835.391647,
W,Tungsten,2017,Brazil,411,81388,0.50498845,0.255013335,6835.391647,
W,Tungsten,2017,Burma,216,81388,0.26539539,0.070434713,6835.391647,
W,Tungsten,2017,Burundi,120,81388,0.147441883,0.021739109,6835.391647,
W,Tungsten,2017,China,67000,81388,82.32171819,6776.865286,6835.391647,
W,Tungsten,2017,"Congo, Kinshasa",120,81388,0.147441883,0.021739109,6835.391647,
W,Tungsten,2017,"Korea, North",310,81388,0.380891532,0.145078359,6835.391647,
W,Tungsten,2017,Mongolia,510,81388,0.626628004,0.392662656,6835.391647,
